account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted
ACCT-0000183,2024-08-13,28.0,female,northeast,bachelor,full_time,standard,mobile,True,False,745,3228.52,38736.33,14516.14,0.3747,28896.16,0.0714,24,1295.55,31093.27,0,4.0,752,9.0,"process was fine, nothing exceptional either way. ok experience overall, no strong feelings to share.",,0
ACCT-0000294,2023-11-15,51.0,male,south,associate,full_time,standard,branch,True,True,731,5279.88,63292.04,13911.46,0.2198,69740.65,0.0903,84,1123.26,94354.1,1,1.0,857,7.0,"process was fine, nothing exceptional either way.",,0
ACCT-0000012,2022-06-16,45.0,male,northeast,associate,full_time,standard,agent,True,False,588,6757.33,80826.21,25004.05,0.3094,105908.07,0.1087,60,2295.82,137748.93,2,2.0,352,7.0,very smooth application process and the agent was helpful.,,0
ACCT-0001525,2022-05-16,30.0,male,south,bachelor,full_time,basic,mobile,False,False,757,3721.79,44454.21,20041.87,0.4508,59792.23,0.0567,60,1146.84,68810.31,1,0.0,565,9.0,"ok experience overall, no strong feelings to share.",,0
ACCT-0000188,2022-12-10,54.0,male,midwest,bachelor,full_time,basic,online,True,False,514,1486.67,18020.71,13354.31,0.7411,13951.84,0.1115,72,266.63,19197.03,1,0.0,575,6.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0
ACCT-0001967,2024-07-28,30.0,female,midwest,bachelor,full_time,premium,online,True,False,745,4597.81,54952.99,9006.85,0.1639,50247.11,0.077,12,4363.97,52367.62,0,1.0,504,,"great customer service, will recommend to friends and family.",,0
ACCT-0001608,2024-01-13,53.0,male,south,bachelor,full_time,basic,online,True,False,582,3912.18,47032.32,17884.61,0.3803,37539.63,0.0839,12,3272.32,39267.87,1,1.0,654,7.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0
ACCT-0001249,2024-01-04,53.0,female,pacific,associate,full_time,standard,branch,False,True,550,3252.23,39101.22,12187.18,0.3117,1042330.08,0.0835,48,25620.32,1229773.6,2,2.0,616,4.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0
ACCT-0002397,2023-11-23,35.0,female,northeast,bachelor,part_time,basic,online,False,False,621,3499.91,42307.28,19187.75,0.4535,11438.58,0.0646,48,271.08,13011.7,1,0.0,490,9.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0
ACCT-0000683,2023-05-16,52.0,male,west,high_school,full_time,standard,branch,True,True,741,3758.97,45221.41,14987.39,0.3314,41103.99,0.0662,12,3549.46,42593.46,1,0.0,1189,7.0,documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end.,,0
ACCT-0001794,2024-09-22,52.0,female,south,bachelor,full_time,basic,agent,True,False,850,1639.91,19447.01,8387.37,0.4313,19531.84,0.148,84,374.75,31479.21,1,0.0,1367,8.0,"great customer service, will recommend to friends and family. transparent fees, no hidden charges that I noticed.",,0
ACCT-0000437,2024-03-17,35.0,male,south,associate,part_time,basic,mobile,False,True,541,3862.36,46504.15,50864.76,1.0938,17071.38,0.0857,84,270.91,22756.52,1,0.0,1468,8.0,the agent kept rescheduling and the process took weeks.,2024-08-15,1
ACCT-0001523,2023-01-18,20.0,male,northeast,bachelor,full_time,standard,mobile,False,True,647,5500.35,66116.75,21343.69,0.3228,25338.45,0.099,24,1168.04,28032.89,1,1.0,947,9.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0
ACCT-0001347,2022-09-28,60.0,male,south,bachelor,full_time,basic,branch,False,True,739,3278.65,39401.48,11707.14,0.2971,23662.23,0.074,60,473.05,28382.98,1,2.0,278,5.0,still evaluating against other offers from competitor banks. documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end.,,0
ACCT-0000455,2024-08-06,50.0,male,south,graduate,full_time,standard,online,True,False,668,5159.57,61349.31,19190.5,0.3128,263690.56,0.0977,24,12140.38,291370.10000000003,0,2.0,223,9.0,took longer than expected but got approved in the end. still evaluating against other offers from competitor banks.,2025-08-01,1
ACCT-0000057,2023-05-29,18.0,female,midwest,graduate,part_time,basic,online,False,False,618,10652.08,127890.01,29852.29,0.2334,63120.02,0.0859,36,1995.08,71822.91,0,0.0,1302,6.0,the agent kept rescheduling and the process took weeks.,2023-10-18,1
ACCT-0000292,2024-06-06,50.0,male,south,high_school,full_time,standard,online,True,False,757,6068.03,72776.29,16643.32,0.2287,27001.19,0.1223,36,899.73,32390.4,0,1.0,1060,,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0
ACCT-0000894,2024-03-13,44.0,female,northeast,high_school,part_time,basic,online,True,False,775,3857.3,46077.96,13329.49,0.2893,20753.75,0.056,24,916.06,21985.46,0,1.0,164,3.0,"ok experience overall, no strong feelings to share.",,0
ACCT-0002096,2022-11-04,37.0,female,south,associate,full_time,basic,mobile,False,True,680,4352.37,52068.2,18921.91,0.3634,49098.65,0.0878,84,784.51,65899.0,0,0.0,192,5.0,very smooth application process and the agent was helpful.,,0
ACCT-0001065,2024-11-11,33.0,male,northeast,bachelor,full_time,premium,branch,True,True,672,7267.68,87296.69,,0.164,64309.09,0.104,36,2087.24,75140.72,1,4.0,218,7.0,"ok experience overall, no strong feelings to share. documentation requirements were typical for this kind of loan.",,0
ACCT-0001492,2022-07-08,39.0,nonbinary,northeast,high_school,full_time,standard,online,True,False,607,6731.13,80828.17,22896.57,0.2833,56893.48,0.0757,48,1377.51,66120.33,1,0.0,1426,6.0,"easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0
ACCT-0001616,2024-10-23,26.0,male,south,bachelor,full_time,premium,online,True,False,838,3883.26,46698.04,16064.34,0.344,41479.48,0.0559,36,1254.16,45149.6,1,3.0,579,5.0,"took longer than expected but got approved in the end. ok experience overall, no strong feelings to share.",,0
ACCT-0000417,2024-08-25,49.0,male,south,bachelor,full_time,basic,online,True,False,629,7644.39,91960.67,15424.28,0.1677,88354.02,0.1267,60,1995.28,119716.71,0,0.0,452,6.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0
ACCT-0001021,2023-07-22,24.0,female,northeast,bachelor,self_employed,standard,agent,False,False,713,6401.06,76400.72,23378.99,0.306,48103.09,0.0965,24,2212.0,53087.98,0,1.0,1409,9.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0
ACCT-0001667,2022-06-16,45.0,female,midwest,bachelor,part_time,standard,online,True,False,620,2521.83,30066.5,24086.3,0.8011,28655.46,0.1068,48,736.12,35333.66,1,0.0,481,8.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0
ACCT-0000626,2022-04-01,38.0,female,northeast,bachelor,self_employed,standard,branch,True,False,807,9938.14,119184.44,23682.48,0.1987,36103.11,0.0805,24,1633.67,39208.06,1,3.0,208,5.0,easy to track payments through the mobile app.,,0
ACCT-0000675,2023-09-08,22.0,female,pacific,high_school,part_time,premium,online,False,True,680,4149.59,49630.76,18763.73,0.3781,36582.47,0.1134,12,3238.99,38867.83,1,0.0,764,7.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0
ACCT-0001905,2024-06-24,53.0,female,pacific,associate,full_time,basic,mobile,False,False,707,7188.33,86275.85,24047.96,0.2787,114164.4,0.0779,24,5152.31,123655.54,0,1.0,673,2.0,very smooth application process and the agent was helpful.,,0
ACCT-0002296,2023-09-08,43.0,female,south,bachelor,full_time,basic,online,True,False,686,2430.94,29064.64,6973.78,0.2399,36330.6,0.086,12,3170.41,38044.93,1,2.0,755,,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0
ACCT-0000885,2022-05-22,47.0,female,west,graduate,self_employed,standard,mobile,True,False,830,5846.21,70109.21,14424.18,0.2057,92689.08,0.0785,72,1618.26,116514.89,0,0.0,453,10.0,easy to track payments through the mobile app.,,0
ACCT-0001556,2024-12-29,54.0,female,west,bachelor,full_time,basic,online,True,True,753,8564.19,103095.69,21959.42,0.213,35279.35,0.0748,84,540.73,45421.6,0,1.0,483,4.0,"easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0
ACCT-0001670,2023-09-23,40.0,male,west,bachelor,full_time,basic,online,True,False,850,3708.35,44448.88,,0.2091,55112.07,0.0252,48,1208.2,57993.71,1,0.0,805,2.0,"took longer than expected but got approved in the end. ok experience overall, no strong feelings to share.",,0
ACCT-0002031,2024-09-21,43.0,female,pacific,high_school,self_employed,standard,branch,True,True,837,3081.67,36687.72,11660.74,0.3178,19543.22,0.0724,72,335.48,24154.64,1,1.0,438,6.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0
ACCT-0001834,2023-06-28,42.0,male,south,associate,full_time,basic,mobile,True,True,653,7171.69,85883.9,19458.54,0.2266,91169.92,0.1016,84,1521.3,127788.96,1,0.0,315,6.0,rates were competitive and the funds came through quickly.,,0
ACCT-0002103,2024-03-08,31.0,female,midwest,bachelor,full_time,basic,online,True,False,548,4563.4,54949.34,28981.49,0.5274,49878.78,0.1198,84,879.85,73907.4,1,0.0,551,,took longer than expected but got approved in the end.,,0
ACCT-0001713,2024-02-16,21.0,male,west,bachelor,full_time,basic,mobile,False,False,711,1880.29,22839.24,6401.01,0.2803,28092.48,0.0842,48,691.38,33186.22,0,1.0,1256,10.0,"process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks. documentation requirements were typical for this kind of loan.",,0
ACCT-0000514,2022-01-01,23.0,male,pacific,associate,full_time,standard,online,False,False,593,5089.97,61250.15,11329.09,0.185,31881.85,0.0798,60,646.1,38765.78,0,2.0,1297,6.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0
ACCT-0001811,2024-02-13,18.0,female,west,associate,full_time,premium,online,True,False,628,4109.7,49225.82,22562.76,0.4584,67058.92,0.0886,36,2128.14,76613.16,0,1.0,839,5.0,"still evaluating against other offers from competitor banks. ok experience overall, no strong feelings to share. documentation requirements were typical for this kind of loan.",,0
ACCT-0002447,2022-01-02,31.0,female,midwest,bachelor,self_employed,basic,agent,True,True,716,5389.19,65037.69,17606.72,0.2707,23209.04,0.0426,72,365.9,26344.94,0,1.0,455,7.0,"great customer service, will recommend to friends and family.",,0
ACCT-0001968,2024-11-24,44.0,female,south,associate,full_time,basic,online,False,False,747,3494.4,41931.36,10881.71,0.2595,26159.94,0.0701,60,518.08,31084.72,1,1.0,1402,9.0,"great customer service, will recommend to friends and family. transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0
ACCT-0002446,2024-01-23,38.0,male,northeast,graduate,self_employed,basic,online,True,False,566,8508.44,102369.17,29795.05,0.2911,135961.97,0.0854,12,11860.86,142330.28,2,1.0,852,3.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0
ACCT-0001779,2023-09-03,39.0,male,pacific,associate,full_time,basic,branch,True,False,728,2469.49,29772.79,22771.09,0.7648,18457.15,0.0501,84,260.98,21922.12,1,0.0,753,6.0,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0
ACCT-0001475,2022-09-14,49.0,female,northeast,high_school,full_time,standard,branch,True,True,671,7701.6,92043.56,22181.76,0.241,128786.1,0.1049,60,2767.68,166060.61,0,2.0,495,0.0,"very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0
ACCT-0000106,2024-12-24,44.0,male,midwest,bachelor,self_employed,basic,branch,True,False,660,6373.93,76652.57,23543.9,0.3072,103191.99,0.1179,60,2284.49,137069.39,1,1.0,66,5.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0
ACCT-0000353,2024-06-15,46.0,female,west,bachelor,full_time,basic,branch,True,False,665,2046.41,24804.2,16295.52,0.657,8027.83,0.0919,12,702.74,8432.87,1,2.0,94,3.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0
ACCT-0000588,2022-08-18,55.0,male,midwest,graduate,full_time,basic,branch,False,False,735,2915.49,34997.23,17491.93,0.4998,42653.95,0.0754,84,655.08,55026.45,2,2.0,1217,9.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0
ACCT-0000838,2023-02-25,55.0,male,northeast,high_school,full_time,standard,branch,False,False,740,2853.52,34263.71,7959.17,0.2323,42315.11,0.0903,24,1933.83,46411.83,2,0.0,433,6.0,very smooth application process and the agent was helpful.,,0
ACCT-0000223,2022-10-16,18.0,female,northeast,bachelor,self_employed,standard,online,True,False,616,5833.94,69968.15,11352.82,0.1623,71199.76,0.1107,60,1550.37,93021.97,0,2.0,674,3.0,rates were competitive and the funds came through quickly.,,0
ACCT-0000485,2023-05-21,33.0,female,south,bachelor,full_time,basic,online,True,False,609,7505.57,90193.24,16163.49,0.1792,95928.31,0.0601,36,2918.86,105079.04,0,2.0,1025,6.0,"still evaluating against other offers from competitor banks. ok experience overall, no strong feelings to share.",,0
ACCT-0000148,2024-03-01,38.0,male,south,high_school,full_time,standard,mobile,True,False,739,4259.05,51444.6,19156.96,0.3724,63274.67,0.0954,48,1590.95,76365.73,1,2.0,286,9.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0
ACCT-0000995,2023-08-22,33.0,male,northeast,associate,full_time,basic,branch,True,False,670,3090.76,37345.95,19004.82,0.5089,16106.88,0.0919,60,335.87,20152.28,1,3.0,807,7.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0
ACCT-0000299,2022-10-06,47.0,female,northeast,bachelor,full_time,basic,mobile,True,False,691,2859.52,34394.37,8916.63,0.2592,20845.13,0.0833,24,945.94,22702.46,0,2.0,397,4.0,rates were competitive and the funds came through quickly.,,0
ACCT-0000926,2023-04-23,32.0,female,south,associate,full_time,standard,online,True,False,773,8249.53,98705.09,17693.68,0.1793,111011.58,0.0472,60,2080.52,124831.06,1,2.0,392,7.0,"still evaluating against other offers from competitor banks. ok experience overall, no strong feelings to share. took longer than expected but got approved in the end.",,0
ACCT-0000256,2024-05-16,20.0,female,south,bachelor,self_employed,basic,online,False,True,644,3559.99,42080.98,17875.67,0.4248,48704.95,0.0561,36,1473.03,53029.1,0,2.0,117,10.0,"ok experience overall, no strong feelings to share.",,0
ACCT-0000573,2023-08-10,38.0,male,pacific,bachelor,full_time,basic,online,True,False,584,8119.81,97610.49,19633.29,0.2011,131485.06,0.0769,72,2285.73,164572.35,0,1.0,1411,8.0,"easy to track payments through the mobile app. rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0
ACCT-0001602,2024-06-30,41.0,female,west,bachelor,full_time,premium,mobile,True,False,726,3790.76,45302.73,13303.93,0.2937,63204.31,0.0966,36,2029.36,73057.12,1,1.0,328,6.0,rates were competitive and the funds came through quickly.,,0
ACCT-0001142,2022-03-26,43.0,male,pacific,bachelor,full_time,premium,online,True,False,745,2015.91,24594.65,18274.27,0.743,25545.81,0.0771,72,444.26,31986.78,1,1.0,461,6.0,interest rate jumped after the first quarter without warning. support never returned my calls about the missed payment. the agent kept rescheduling and the process took weeks.,2023-07-14,1
