account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted,num_dependents,risk_band
ACCT-0003673,2024-08-26,30.0,male,midwest,bachelor,contract,basic,branch,False,False,629,1997.15,24046.92,10820.22,0.45,19883.31,0.0622,36,606.89,21848.0,1,0.0,1405,7.0,the autopay system charged me twice in the same month.,2024-10-04,1,0,high
ACCT-0004917,2023-10-11,37.0,female,northeast,bachelor,full_time,premium,mobile,False,False,677,2719.57,32236.82,17526.03,0.5437,43952.73,0.0931,36,1404.0,50544.09,1,0.0,1167,6.0,"still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way.",,0,0,medium
ACCT-0001364,2024-05-10,51.0,female,south,graduate,full_time,basic,online,False,True,754,4930.26,59197.67,13164.42,0.2224,82579.4,0.1073,12,7288.07,87456.83,1,0.0,1155,10.0,rates were competitive and the funds came through quickly. easy to track payments through the mobile app.,,0,0,low
ACCT-0002049,2023-01-15,25.0,female,west,high_school,contract,standard,branch,True,False,585,3301.67,39423.56,7484.21,0.1898,49784.0,0.1239,84,889.18,74691.14,0,4.0,199,6.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,1,high
ACCT-0003550,2023-08-17,,female,south,bachelor,full_time,premium,mobile,True,True,842,8689.66,104099.27,22491.43,0.2161,107099.24,0.0794,48,2611.75,125364.04,1,2.0,146,7.0,"ok experience overall, no strong feelings to share.",,0,2,low
ACCT-0000871,2023-05-24,49.0,female,northeast,bachelor,full_time,basic,branch,True,False,727,4351.22,52155.11,9280.06,0.1779,72312.71,0.0527,60,1373.45,82406.76,0,1.0,831,9.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly. easy to track payments through the mobile app.",,0,1,medium
ACCT-0003442,2024-01-02,37.0,female,south,high_school,full_time,basic,mobile,True,False,606,2962.76,35479.11,5768.93,0.1626,29885.8,0.0828,36,940.43,33855.5,0,3.0,30,9.0,"ok experience overall, no strong feelings to share. took longer than expected but got approved in the end.",,0,0,high
ACCT-0005277,2022-06-22,35.0,male,west,bachelor,full_time,standard,branch,True,True,718,2179.71,25785.25,19449.77,0.7543,18034.25,0.0845,36,568.91,20480.61,2,2.0,679,10.0,"ok experience overall, no strong feelings to share. still evaluating against other offers from competitor banks.",,0,1,medium
ACCT-0000875,2024-02-16,28.0,male,south,high_school,self_employed,premium,online,False,False,677,3977.43,47976.73,10585.3,0.2206,31056.23,0.0777,72,540.97,38950.01,0,3.0,1122,6.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly. easy to track payments through the mobile app.",,0,0,medium
ACCT-0000396,2022-10-06,40.0,female,northeast,bachelor,full_time,standard,online,True,False,783,2670.98,32061.21,11493.13,0.3585,43500.33,0.0953,12,3814.93,45779.15,0,2.0,548,10.0,"documentation requirements were typical for this kind of loan. process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks.",,0,2,low
ACCT-0003824,2022-11-24,43.0,female,south,bachelor,self_employed,premium,online,False,False,591,6515.45,78104.86,25644.7,0.3283,107221.73,0.0822,48,2628.78,126181.43,3,0.0,906,,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,2,high
ACCT-0004865,2023-05-30,39.0,female,south,associate,self_employed,basic,branch,True,False,588,3117.04,37742.97,14221.24,0.3768,16153.9,0.1069,60,348.73,20923.69,1,1.0,56,9.0,very smooth application process and the agent was helpful.,,0,4,high
ACCT-0005180,2024-10-31,54.0,female,south,high_school,full_time,premium,online,True,True,672,4392.16,52794.94,14151.19,0.268,31192.55,0.0833,36,982.25,35361.14,2,2.0,405,10.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,0,medium
ACCT-0002641,2023-05-20,50.0,male,midwest,bachelor,full_time,basic,mobile,False,True,717,3332.85,40054.06,10461.65,0.2612,21415.46,0.0582,84,311.03,26126.64,1,2.0,502,6.0,very smooth application process and the agent was helpful.,,0,1,medium
ACCT-0005154,2022-11-19,37.0,male,south,bachelor,full_time,basic,online,True,True,762,5386.46,64786.97,18435.2,0.2846,62842.73,0.0977,84,1035.74,87002.02,0,0.0,956,7.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,0,low
ACCT-0003170,2024-02-27,32.0,female,west,graduate,full_time,basic,mobile,True,False,684,5385.94,64390.79,11047.32,0.1716,47662.39,0.1023,60,1018.14,61088.51,0,1.0,896,3.0,"still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way.",,0,1,medium
ACCT-0005777,2023-12-30,36.0,female,west,high_school,part_time,basic,online,False,False,573,3001.34,36287.81,9343.94,0.2575,47190.36,0.1431,60,1105.66,66339.6,0,1.0,1308,5.0,,,0,1,very_high
ACCT-0002240,2022-03-18,37.0,male,midwest,associate,part_time,basic,branch,True,True,628,4271.44,51493.35,8956.73,0.1739,30394.99,0.0921,60,634.09,38045.48,0,0.0,754,7.0,took longer than expected but got approved in the end. still evaluating against other offers from competitor banks.,,0,2,high
ACCT-0005898,2022-06-06,28.0,male,south,associate,full_time,standard,mobile,False,True,741,4420.43,52679.95,10971.28,0.2083,24086.33,0.1032,12,2121.15,25453.85,1,1.0,1023,6.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0,0,low
ACCT-0004763,2022-11-11,46.0,female,midwest,bachelor,full_time,basic,agent,True,False,720,4629.14,55459.23,18043.12,0.3253,62042.19,0.1007,24,2865.04,68760.85,0,0.0,1382,7.0,"very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed.",,0,0,medium
ACCT-0003312,2022-09-08,46.0,male,west,bachelor,full_time,standard,agent,True,False,682,4862.4,58668.43,10521.45,0.1793,28196.38,0.066,36,865.5,31158.09,0,1.0,1341,6.0,still evaluating against other offers from competitor banks. documentation requirements were typical for this kind of loan.,,0,1,medium
ACCT-0003577,2022-07-27,58.0,male,pacific,bachelor,self_employed,standard,branch,True,True,773,4733.07,57001.79,17250.73,0.3026,14255.29,0.0779,24,643.38,15441.19,0,1.0,226,7.0,"ok experience overall, no strong feelings to share.",,0,0,low
ACCT-0001076,2023-11-06,18.0,male,pacific,bachelor,full_time,standard,mobile,True,False,767,3234.04,38497.23,11754.08,0.3053,18092.6,0.0386,24,784.56,18829.44,1,1.0,1199,9.0,took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.,,0,2,low
ACCT-0005855,2023-08-20,43.0,male,midwest,bachelor,full_time,standard,online,True,False,666,5639.61,67690.34,15400.87,0.2275,67387.34,0.0892,36,2140.5,77057.9,0,1.0,333,5.0,very smooth application process and the agent was helpful.,,0,0,high
ACCT-0004450,2023-06-28,39.0,female,pacific,high_school,self_employed,premium,online,False,True,811,4498.04,54113.87,10310.32,0.1905,57663.88,0.0951,48,1449.02,69553.06,3,1.0,1323,7.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,0,low
ACCT-0002358,2022-05-24,50.0,male,northeast,graduate,full_time,basic,agent,True,False,669,3883.57,46353.93,19528.48,0.4213,26309.53,0.0752,24,1184.18,28420.36,1,1.0,77,7.0,documentation requirements were typical for this kind of loan.,,0,0,high
ACCT-0004496,2023-09-12,25.0,male,south,bachelor,contract,standard,online,False,False,543,9366.85,112173.71,24318.03,0.2168,94613.83,0.1576,60,2288.59,137315.23,1,1.0,943,5.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,1,very_high
ACCT-0002098,2023-03-22,20.0,male,south,high_school,full_time,standard,mobile,True,False,848,14865.14,178352.47,41277.74,0.2314,178029.93,0.0868,72,3180.81,229018.56,0,1.0,1478,9.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,1,low
ACCT-0004401,2022-06-17,18.0,female,west,bachelor,full_time,basic,agent,False,True,698,3514.72,42162.94,13023.48,0.3089,40932.38,0.0919,72,741.66,53399.45,0,2.0,1119,10.0,documentation requirements were typical for this kind of loan.,,0,1,medium
ACCT-0003767,2022-07-05,49.0,male,midwest,bachelor,part_time,basic,online,False,True,745,9299.02,111666.92,41241.37,0.3693,149755.61,0.0863,12,13070.75,156849.05,2,1.0,1350,8.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,1,low
ACCT-0000713,2022-07-27,46.0,female,midwest,bachelor,full_time,basic,mobile,True,False,663,3142.8,37476.9,9839.52,0.2625,15214.5,0.0977,72,280.09,20166.38,0,1.0,491,6.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0,0,high
ACCT-0002937,2024-08-29,31.0,male,pacific,bachelor,part_time,standard,online,True,False,609,5787.89,69423.35,25505.81,0.3674,84074.41,0.0899,12,7351.94,88223.23,1,0.0,842,5.0,very smooth application process and the agent was helpful.,,0,0,high
ACCT-0005108,2024-11-19,30.0,male,midwest,high_school,part_time,basic,mobile,True,True,607,5118.84,61575.47,20132.87,0.327,15709.68,0.0758,48,380.42,18260.3,1,1.0,1011,6.0,,,0,3,high
ACCT-0004779,2023-01-15,29.0,female,south,bachelor,full_time,standard,branch,True,False,786,7751.63,92678.59,21237.55,0.2292,49574.5,0.0797,12,4311.83,51741.94,1,0.0,1291,6.0,easy to track payments through the mobile app.,,0,0,low
ACCT-0004415,2024-10-13,41.0,female,south,graduate,full_time,basic,online,True,False,716,3079.94,36798.81,16570.8,0.4503,38049.98,0.0862,36,1203.25,43317.01,1,2.0,585,9.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,2,medium
ACCT-0000595,2022-03-05,22.0,female,pacific,associate,contract,basic,agent,False,False,544,3623.72,42992.73,10115.38,0.2353,13482.8,0.138,12,1209.3,14511.57,2,2.0,224,7.0,"ok experience overall, no strong feelings to share. still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way.",,0,3,very_high
ACCT-0003314,2022-05-30,21.0,female,pacific,graduate,part_time,standard,agent,False,False,850,6379.17,76015.37,31889.52,0.4195,33630.17,0.0683,12,2907.22,34886.62,2,2.0,63,6.0,still evaluating against other offers from competitor banks.,,0,1,low
ACCT-0001035,2024-05-21,,female,midwest,graduate,self_employed,basic,online,False,False,633,3932.18,47066.15,15375.81,0.3267,31129.89,0.1014,12,2738.77,32865.27,0,0.0,90,7.0,"great customer service, will recommend to friends and family.",,0,4,high
ACCT-0002052,2024-12-03,25.0,female,northeast,bachelor,part_time,basic,online,True,False,677,2917.82,35158.15,12131.81,0.3451,12409.41,0.0801,12,1079.52,12954.23,0,3.0,1019,5.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0,4,medium
ACCT-0002691,2024-08-13,48.0,male,midwest,bachelor,contract,standard,online,False,True,686,10253.8,123491.91,21865.76,0.1771,123407.2,0.0964,60,2600.45,156026.76,0,3.0,375,6.0,,,0,0,medium
ACCT-0000768,2022-10-09,18.0,female,midwest,associate,part_time,standard,online,False,True,821,4840.78,58362.13,11137.48,0.1908,73289.43,0.0703,72,1250.4,90028.75,0,0.0,155,0.0,,,0,0,low
ACCT-0005013,2023-08-28,57.0,male,west,bachelor,full_time,basic,branch,True,False,641,4424.75,52734.53,19162.11,0.3634,73465.72,0.1066,24,3412.51,81900.18,1,0.0,472,9.0,"process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks.",,0,0,high
ACCT-0003781,2023-03-26,18.0,female,northeast,graduate,full_time,standard,agent,False,False,850,3146.06,37322.71,6590.57,0.1766,11935.38,0.0759,84,183.59,15421.41,0,1.0,486,3.0,"still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way.",,0,2,low
ACCT-0004761,2022-07-23,32.0,male,south,high_school,full_time,basic,online,False,True,795,2872.22,34283.11,12156.4,0.3546,33432.03,0.0651,12,2885.22,34622.59,0,4.0,1400,10.0,documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end.,,0,2,low
ACCT-0001087,2023-02-18,27.0,female,west,bachelor,full_time,premium,online,False,True,611,6857.89,82301.31,16529.25,0.2008,57772.06,0.1187,12,5129.55,61554.64,0,1.0,339,8.0,"fees were not explained clearly upfront, very disappointing. the agent kept rescheduling and the process took weeks.",2023-04-26,1,4,high
ACCT-0003080,2022-02-23,50.0,female,pacific,associate,contract,standard,branch,False,True,432,3072.38,36744.86,11071.84,0.3013,21482.16,0.1516,12,1940.56,23286.67,0,0.0,1167,4.0,the autopay system charged me twice in the same month. support never returned my calls about the missed payment.,2022-04-27,1,0,very_high
ACCT-0003325,2023-06-04,59.0,male,west,bachelor,full_time,basic,mobile,True,True,842,3311.29,39771.73,13700.51,0.3445,21392.22,0.078,24,965.57,23173.61,0,3.0,1266,10.0,"took longer than expected but got approved in the end. ok experience overall, no strong feelings to share.",,0,3,low
ACCT-0000859,2022-01-09,51.0,male,northeast,associate,part_time,basic,branch,True,False,724,2724.96,32563.6,13990.75,0.4296,36425.0,0.0729,84,555.01,46620.55,2,0.0,1470,7.0,very smooth application process and the agent was helpful.,,0,2,medium
ACCT-0000191,2024-05-27,36.0,male,midwest,high_school,full_time,basic,online,True,False,766,4049.01,48485.24,12357.9,0.2549,34021.73,0.0665,12,2938.37,35260.42,0,2.0,644,10.0,rates were competitive and the funds came through quickly.,,0,1,low
ACCT-0003689,2024-11-04,72.0,female,south,bachelor,full_time,basic,mobile,True,False,694,3787.72,45687.63,20886.87,0.4572,11687.01,0.1019,12,1028.5,12342.02,2,0.0,815,7.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly. easy to track payments through the mobile app.",,0,1,medium
ACCT-0004828,2024-12-05,38.0,female,midwest,graduate,full_time,standard,online,False,False,701,4189.32,50363.73,8971.65,0.1781,19858.78,0.0875,24,904.98,21719.64,0,2.0,798,4.0,documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end.,,0,1,medium
ACCT-0001676,2024-11-11,40.0,male,midwest,high_school,part_time,standard,online,False,False,725,3862.18,46131.44,10709.18,0.2321,64348.11,0.0477,60,1207.58,72454.99,0,1.0,910,10.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0,1,medium
ACCT-0002421,2022-09-24,48.0,female,midwest,high_school,full_time,basic,branch,False,False,850,8644.27,103790.09,27664.8,0.2665,121113.15,0.0785,36,3786.59,136317.33,0,0.0,1367,3.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,0,low
ACCT-0005709,2022-05-02,46.0,female,south,graduate,part_time,basic,branch,False,True,775,3673.15,44189.79,8689.25,0.1966,44025.66,0.0467,12,3762.37,45148.4,1,0.0,528,1.0,took longer than expected but got approved in the end.,,0,2,low
ACCT-0002919,2024-03-31,45.0,male,south,associate,full_time,standard,agent,True,True,738,10115.4,121135.4,22316.32,0.1842,85535.58,0.0904,60,1777.28,106636.72,1,1.0,819,6.0,"process was fine, nothing exceptional either way.",,0,0,medium
ACCT-0004087,2023-10-29,38.0,male,south,high_school,full_time,premium,online,False,False,683,6554.74,78635.78,17712.94,0.2253,47907.42,0.0909,48,1194.13,57318.26,0,1.0,306,5.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,1,medium
