account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted,num_dependents,risk_band,referral_source,account_balance
ACCT-0007298,2023-08-20,47.0,male,south,bachelor,part_time,premium,mobile,True,False,685,5460.56,65731.23,19517.57,0.2969,62082.35,0.0971,60,1310.27,78616.21,0,,222,7.0,documentation requirements were typical for this kind of loan.,2024-07-01,1,1,medium,paid_ads,7242.84
ACCT-0003574,2023-07-18,46.0,female,south,associate,contract,basic,branch,True,False,617,6095.14,72971.83,26148.09,0.3583,36081.51,0.1156,12,3198.38,38380.52,0,1.0,1273,4.0,"fees were not explained clearly upfront, very disappointing. interest rate jumped after the first quarter without warning. the agent kept rescheduling and the process took weeks.",2024-09-24,1,0,high,referral,24269.53
ACCT-0008376,2024-09-27,36.0,male,midwest,bachelor,full_time,basic,mobile,False,False,763,3747.53,45441.5,12125.94,0.2668,53983.01,0.0666,48,1284.15,61639.33,0,2.0,652,7.0,"ok experience overall, no strong feelings to share.",,0,1,low,email,14294.68
ACCT-0000488,2022-04-28,39.0,female,west,high_school,part_time,standard,online,True,False,724,3637.04,43858.53,8368.66,0.1908,28632.52,0.0798,24,1294.73,31073.62,0,0.0,344,5.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0,0,medium,partner,1509.7
ACCT-0000455,2022-03-29,44.0,male,northeast,associate,part_time,basic,mobile,True,True,735,2823.73,33312.97,23431.07,0.7034,41804.4,0.0796,36,1309.26,47133.53,1,2.0,795,10.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0,1,medium,paid_ads,16035.79
ACCT-0000659,2022-10-28,54.0,female,west,bachelor,contract,basic,online,False,False,554,2048.31,24231.29,13442.87,0.5548,10574.79,0.1464,36,364.7,13129.34,1,2.0,1114,6.0,"interest rate jumped after the first quarter without warning. fees were not explained clearly upfront, very disappointing.",2023-04-24,1,3,very_high,referral,23288.95
ACCT-0001147,2023-04-26,41.0,female,west,bachelor,part_time,standard,online,False,False,638,4628.34,55376.77,29369.89,0.5304,65374.72,0.1191,36,2168.42,78062.96,2,0.0,59,8.0,easy to track payments through the mobile app.,,0,0,high,referral,8298.57
ACCT-0000347,2023-10-15,56.0,male,south,high_school,self_employed,standard,branch,False,False,644,8275.87,99351.2,23938.86,0.241,107710.61,0.0744,84,1648.71,138491.92,0,0.0,746,4.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0,3,high,referral,3636.98
ACCT-0007837,2024-07-03,27.0,male,pacific,graduate,full_time,basic,online,False,True,785,2055.28,24243.77,15208.45,0.6273,16194.27,0.0825,72,285.91,20585.58,1,2.0,1021,7.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0,1,low,referral,1976.04
ACCT-0003559,2023-05-18,33.0,female,south,bachelor,contract,premium,online,True,False,639,6907.39,82644.62,16854.34,0.2039,112375.85,0.1064,24,5218.99,125255.82,0,2.0,1415,6.0,easy to track payments through the mobile app.,,0,0,high,partner,8128.82
ACCT-0002045,2024-09-24,23.0,male,midwest,high_school,self_employed,standard,online,True,False,772,2379.32,28291.37,10358.52,0.3661,34686.73,0.0761,24,1562.58,37501.83,0,,1023,6.0,still evaluating against other offers from competitor banks.,,0,2,low,organic,0.0
ACCT-0002566,2024-11-24,48.0,female,south,high_school,full_time,basic,online,True,False,668,5303.09,63904.9,15844.31,0.2479,57632.18,0.0573,72,947.8,68241.8,2,,1039,3.0,"support never returned my calls about the missed payment. fees were not explained clearly upfront, very disappointing.",2025-03-12,1,1,high,organic,0.0
ACCT-0007373,2022-04-13,27.0,female,south,bachelor,contract,premium,online,True,True,662,3479.36,41678.38,11107.34,0.2665,31608.22,0.132,12,2826.19,33914.24,0,2.0,773,6.0,"process was fine, nothing exceptional either way.",,0,2,high,paid_ads,8934.27
ACCT-0005311,2022-02-09,35.0,male,northeast,graduate,full_time,standard,branch,True,False,679,3724.74,44275.37,19659.62,0.444,40042.13,0.059,36,1216.37,43789.16,2,1.0,1238,8.0,"great customer service, will recommend to friends and family.",,0,0,medium,paid_ads,12552.74
ACCT-0006398,2023-11-04,34.0,male,midwest,high_school,full_time,premium,online,False,False,850,4911.21,59082.54,12525.96,0.212,27895.28,0.0299,60,501.16,30069.38,0,1.0,816,8.0,rates were competitive and the funds came through quickly.,,0,0,low,organic,11519.78
ACCT-0003492,2022-01-24,31.0,female,west,bachelor,full_time,premium,online,False,False,709,9049.87,108795.55,23471.6,0.2157,30112.65,0.0728,12,2609.43,31313.14,1,0.0,1160,7.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0,1,medium,partner,13418.84
ACCT-0002965,2024-07-12,31.0,male,midwest,associate,self_employed,basic,online,True,True,682,5692.67,68682.26,35545.15,0.5175,23557.05,0.1221,72,463.11,33344.11,3,2.0,62,1.0,"fees were not explained clearly upfront, very disappointing. the agent kept rescheduling and the process took weeks. support never returned my calls about the missed payment.",2025-03-09,1,1,medium,paid_ads,11183.33
ACCT-0008582,2022-06-18,31.0,male,west,associate,full_time,basic,online,False,False,697,8410.63,101111.91,16175.07,0.16,49948.32,0.0946,48,1253.91,60187.53,0,1.0,497,6.0,"very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,2,medium,referral,333.17
ACCT-0008213,2023-08-12,58.0,nonbinary,west,bachelor,part_time,standard,mobile,True,True,763,3122.64,37749.02,9366.24,0.2481,16580.03,0.076,60,333.01,19980.32,2,1.0,817,,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0,1,low,partner,4028.07
ACCT-0009298,2024-08-14,26.0,female,west,bachelor,full_time,premium,mobile,True,False,687,3771.66,45633.93,20522.47,0.4497,47082.94,0.1071,48,1210.15,58087.36,0,,104,10.0,"process was fine, nothing exceptional either way. took longer than expected but got approved in the end.",,0,0,medium,email,11858.92
ACCT-0003818,2024-06-26,46.0,nonbinary,northeast,graduate,full_time,basic,mobile,False,True,603,3612.69,43474.58,28629.89,0.6585,12597.25,0.0624,60,244.98,14698.67,1,2.0,82,6.0,"took longer than expected but got approved in the end. ok experience overall, no strong feelings to share. process was fine, nothing exceptional either way.",,0,2,high,paid_ads,7221.67
ACCT-0009181,2022-07-03,18.0,female,west,bachelor,full_time,basic,branch,True,False,685,3104.56,36614.24,26590.32,0.7262,22939.92,0.073,24,1030.21,24724.95,0,0.0,453,10.0,"very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0,2,medium,referral,14233.78
ACCT-0001920,2022-12-24,39.0,male,south,graduate,full_time,standard,online,True,False,685,5990.76,71953.35,13626.59,0.1894,69804.31,0.0783,84,1082.13,90898.55,1,2.0,1152,3.0,rates were competitive and the funds came through quickly.,,0,0,medium,email,11092.04
ACCT-0008513,2022-07-31,57.0,male,midwest,bachelor,full_time,standard,mobile,True,False,646,8375.82,100738.87,30457.73,0.3023,108925.39,0.1328,72,2202.71,158595.36,0,4.0,1072,4.0,"great customer service, will recommend to friends and family.",,0,1,high,organic,9088.53
ACCT-0006285,2023-12-07,42.0,male,pacific,bachelor,full_time,standard,online,True,True,683,6719.48,80369.89,20585.8,0.2561,35991.83,0.1197,24,1693.72,40649.29,1,1.0,365,8.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,0,medium,email,2694.94
ACCT-0004329,2022-11-12,45.0,male,south,graduate,self_employed,basic,mobile,True,True,620,5369.53,64207.37,,0.5806,253845.76,0.0662,84,3783.64,317830.38,2,0.0,203,3.0,"process was fine, nothing exceptional either way. took longer than expected but got approved in the end.",,0,0,high,partner,0.0
ACCT-0004210,2022-04-20,36.0,male,northeast,graduate,full_time,standard,agent,True,False,597,1862.02,22213.74,5635.74,0.2537,10520.95,0.067,36,323.41,11642.72,0,0.0,808,6.0,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0,1,high,partner,15934.64
ACCT-0004195,2024-04-07,46.0,female,northeast,high_school,full_time,standard,branch,True,True,694,4766.81,57135.35,15701.68,0.2748,46245.26,0.0687,72,785.55,56559.61,0,1.0,1018,9.0,"ok experience overall, no strong feelings to share. process was fine, nothing exceptional either way.",,0,1,medium,email,3472.41
ACCT-0004288,2023-05-28,49.0,male,midwest,bachelor,full_time,basic,branch,False,False,749,4472.99,53188.77,19219.9,0.3614,45763.48,0.0516,36,1374.86,49494.81,1,2.0,912,9.0,still evaluating against other offers from competitor banks. took longer than expected but got approved in the end.,,0,2,low,organic,3694.73
ACCT-0009538,2022-06-24,44.0,female,midwest,high_school,full_time,basic,agent,True,True,723,2717.48,32540.11,14540.29,0.4468,31702.91,0.0571,48,740.37,35537.65,1,0.0,184,7.0,"great customer service, will recommend to friends and family.",,0,1,medium,organic,13671.87
ACCT-0008984,2023-06-07,40.0,female,pacific,bachelor,full_time,standard,agent,False,False,705,6831.2,81947.39,20199.49,0.2465,78816.31,0.0786,24,3559.49,85427.84,0,0.0,151,9.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,0,medium,partner,9020.14
ACCT-0007845,2022-05-25,44.0,male,west,bachelor,self_employed,standard,mobile,True,False,744,4096.38,49266.59,13823.22,0.2806,42404.59,0.0787,84,658.17,55286.64,1,1.0,1492,9.0,rates were competitive and the funds came through quickly.,,0,1,low,organic,8975.09
ACCT-0009960,2022-06-29,42.0,male,northeast,high_school,full_time,standard,online,True,False,658,5102.52,60987.39,13777.38,0.2259,61345.55,0.0674,24,2739.27,65742.51,2,1.0,997,5.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0,0,high,referral,11308.64
ACCT-0006443,2023-05-15,34.0,male,south,bachelor,part_time,basic,online,True,False,707,5426.58,65224.47,13917.68,0.2134,67700.43,0.0812,60,1376.71,82602.69,0,,344,2.0,"very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,0,medium,organic,11960.49
ACCT-0004584,2022-10-12,29.0,female,midwest,bachelor,self_employed,basic,mobile,True,True,710,3410.03,40813.65,13713.29,0.336,32558.37,0.062,24,1445.98,34703.47,2,0.0,1250,7.0,"documentation requirements were typical for this kind of loan. process was fine, nothing exceptional either way.",,0,0,medium,paid_ads,6396.9
ACCT-0006689,2022-01-31,36.0,male,northeast,bachelor,full_time,basic,online,True,False,623,4445.05,53054.86,49584.3,0.9346,72637.02,0.1048,72,1363.31,98158.54,3,0.0,114,5.0,very smooth application process and the agent was helpful.,,0,0,high,referral,9476.32
ACCT-0000012,2023-11-12,43.0,female,northeast,bachelor,full_time,basic,branch,True,True,636,4142.38,50070.62,15744.02,0.3144,29004.26,0.0794,72,507.7,36554.44,0,0.0,67,,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0,0,high,referral,2147.83
ACCT-0002187,2022-02-10,26.0,male,midwest,bachelor,self_employed,basic,mobile,True,True,724,4389.24,52460.45,12840.55,0.2448,37860.37,0.0693,24,1693.86,40652.72,0,0.0,133,0.0,"ok experience overall, no strong feelings to share. documentation requirements were typical for this kind of loan.",,0,2,medium,organic,0.0
ACCT-0009507,2022-03-10,35.0,male,midwest,bachelor,full_time,basic,branch,False,True,690,3347.0,40140.99,9942.7,0.2477,26312.63,0.0772,24,1186.73,28481.58,1,2.0,457,8.0,"ok experience overall, no strong feelings to share. documentation requirements were typical for this kind of loan.",,0,1,medium,organic,18359.78
ACCT-0008236,2022-12-12,40.0,male,pacific,graduate,full_time,basic,branch,False,True,791,4552.36,55158.58,17382.01,0.3151,14648.47,0.0728,12,1269.35,15232.23,0,1.0,719,1.0,"ok experience overall, no strong feelings to share. process was fine, nothing exceptional either way.",,0,1,low,partner,22720.07
ACCT-0005110,2023-06-16,55.0,male,northeast,associate,part_time,standard,branch,False,True,803,3100.94,37378.41,12280.61,0.3285,10101.73,0.0571,48,235.88,11322.47,1,1.0,471,5.0,"transparent fees, no hidden charges that I noticed.",,0,2,low,referral,14305.42
ACCT-0008721,2024-07-23,30.0,male,midwest,associate,full_time,standard,mobile,True,False,700,5755.14,69518.83,15833.6,0.2278,86189.57,0.063,24,3831.46,91954.99,0,2.0,1373,9.0,"rates were competitive and the funds came through quickly. easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,1,medium,partner,21823.96
ACCT-0008594,2022-06-02,48.0,male,midwest,bachelor,contract,standard,branch,False,False,591,9640.51,115861.38,19027.0,0.1642,131482.04,0.0747,24,5914.71,141953.1,0,1.0,666,5.0,"took longer than expected but got approved in the end. ok experience overall, no strong feelings to share.",,0,0,high,organic,5311.19
ACCT-0006893,2023-11-30,42.0,female,south,high_school,full_time,basic,agent,True,True,615,5338.62,64299.65,20403.57,0.3173,24743.71,0.0929,84,401.79,33750.2,0,1.0,1089,7.0,"documentation requirements were typical for this kind of loan. process was fine, nothing exceptional either way.",,0,0,high,referral,17719.54
ACCT-0008906,2023-09-14,18.0,female,pacific,bachelor,self_employed,basic,online,True,False,664,4364.8,52451.95,10932.35,0.2084,68495.14,0.0997,48,1736.31,83342.86,0,2.0,1415,8.0,"ok experience overall, no strong feelings to share. process was fine, nothing exceptional either way.",,0,0,high,partner,15769.96
ACCT-0004765,2024-03-26,32.0,male,midwest,graduate,full_time,basic,branch,False,False,687,9616.45,115547.73,23120.09,0.2001,101572.39,0.0815,12,8842.68,106112.12,2,2.0,832,4.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,2,medium,partner,4260.63
ACCT-0007693,2024-12-10,25.0,male,west,high_school,full_time,basic,online,True,False,681,2935.7,35573.51,9612.15,0.2702,40733.45,0.1159,24,1909.64,45831.25,0,2.0,290,7.0,"transparent fees, no hidden charges that I noticed.",,0,2,medium,organic,11373.01
ACCT-0008338,2022-06-18,61.0,male,west,high_school,full_time,basic,branch,False,True,603,961.92,11528.96,7098.64,0.6157,5331.84,0.0971,48,134.5,6455.99,0,0.0,939,7.0,very smooth application process and the agent was helpful.,,0,2,high,referral,13183.78
ACCT-0001120,2023-07-28,49.0,female,south,bachelor,full_time,basic,mobile,False,False,627,2870.65,34499.27,16220.18,0.4702,43732.66,0.1326,36,1478.91,53240.88,1,1.0,1232,10.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,2,high,referral,6068.25
ACCT-0004043,2023-11-22,41.0,male,west,bachelor,full_time,premium,online,False,True,738,4549.33,54585.82,14990.63,0.2746,18985.28,0.0842,84,299.86,25187.9,0,0.0,883,9.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,1,medium,paid_ads,8281.61
ACCT-0000225,2024-08-05,40.0,female,south,high_school,full_time,basic,online,True,False,710,8058.11,96917.27,23405.64,0.2415,105411.15,0.095,36,3376.82,121565.41,0,0.0,1267,6.0,easy to track payments through the mobile app.,,0,0,medium,paid_ads,4783.21
ACCT-0005788,2024-11-11,38.0,female,west,bachelor,self_employed,standard,mobile,False,True,694,4990.5,59932.09,24317.13,0.4057,79112.36,0.1216,60,1766.36,105981.63,2,0.0,1423,4.0,took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.,,0,0,medium,referral,5077.53
