account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted,num_dependents,risk_band
ACCT-0001189,2023-05-01,48.0,male,northeast,bachelor,full_time,basic,branch,False,False,703,5641.56,67720.66,18601.47,0.2747,63513.22,0.0639,24,2826.07,67825.71,1,0.0,751,,"still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way.",,0,1,medium
ACCT-0005414,2023-12-31,44.0,female,south,high_school,contract,standard,branch,True,True,563,11718.78,140522.82,24133.65,0.1717,179888.53,0.1053,48,4505.15,216247.09,1,2.0,1245,9.0,easy to track payments through the mobile app.,,0,1,very_high
ACCT-0002537,2024-02-05,35.0,male,northeast,associate,contract,premium,mobile,True,True,518,4120.38,49136.92,16504.76,0.3359,62684.27,0.1004,24,2858.98,68615.45,0,1.0,1177,5.0,"very smooth application process and the agent was helpful. easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,1,very_high
ACCT-0001041,2024-10-10,49.0,male,south,bachelor,full_time,standard,online,True,True,847,6736.21,80616.11,35093.4,0.4353,109639.36,0.0901,72,1912.24,137681.4,1,1.0,843,6.0,,,0,2,low
ACCT-0003663,2023-03-14,38.0,female,midwest,bachelor,self_employed,standard,online,False,False,796,4079.46,49203.0,7860.12,0.1597,66496.96,0.0308,36,1936.15,69701.52,0,1.0,755,6.0,documentation requirements were typical for this kind of loan. still evaluating against other offers from competitor banks.,,0,1,low
ACCT-0003445,2022-11-19,56.0,female,west,associate,full_time,basic,online,True,True,850,8942.13,107481.39,24856.79,0.2313,45297.15,0.0898,48,1126.77,54085.1,1,2.0,484,4.0,documentation requirements were typical for this kind of loan.,,0,1,low
ACCT-0001369,2022-01-31,38.0,female,south,bachelor,full_time,basic,branch,True,False,669,5202.76,62247.2,27389.18,0.44,80986.16,0.0648,24,3606.95,86566.8,2,3.0,457,4.0,interest rate jumped after the first quarter without warning. the autopay system charged me twice in the same month.,2022-08-28,1,1,high
ACCT-0002182,2024-03-22,28.0,male,pacific,bachelor,part_time,premium,online,True,False,693,8119.51,97375.29,45393.71,0.4662,59598.46,0.1012,84,956.58,80352.72,2,3.0,1227,7.0,easy to track payments through the mobile app.,,0,1,medium
ACCT-0003895,2023-11-17,42.0,male,west,bachelor,self_employed,basic,agent,True,False,629,3332.44,40203.59,35884.51,0.8926,53972.28,0.1157,72,1010.04,72723.16,1,0.0,113,8.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0,1,high
ACCT-0004061,2023-11-07,35.0,female,pacific,associate,part_time,standard,online,False,False,622,2435.88,29380.7,16788.43,0.5714,15760.73,0.1054,60,329.74,19784.19,3,0.0,500,,took longer than expected but got approved in the end.,2024-07-11,1,1,high
ACCT-0001221,2022-04-16,45.0,male,west,associate,part_time,standard,online,False,False,728,6253.2,75000.89,26355.42,0.3514,52470.3,0.0861,12,4579.0,54948.01,1,2.0,608,7.0,interest rate jumped after the first quarter without warning. support never returned my calls about the missed payment. the autopay system charged me twice in the same month.,2022-09-17,1,1,medium
ACCT-0004119,2022-04-11,24.0,male,northeast,bachelor,full_time,basic,mobile,False,True,742,2108.53,25108.15,12421.54,0.4947,8915.25,0.06,72,147.77,10639.37,2,2.0,1239,7.0,"easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,1,low
ACCT-0005269,2023-08-10,26.0,male,west,graduate,full_time,basic,mobile,False,False,850,2941.96,35397.04,11844.89,0.3346,26155.86,0.0838,72,463.42,33366.41,2,0.0,538,10.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,1,low
ACCT-0002723,2024-07-09,29.0,male,west,graduate,full_time,standard,mobile,False,False,817,5046.98,60626.78,16278.55,0.2685,77188.53,0.1135,72,1435.64,103366.03,1,1.0,223,7.0,"ok experience overall, no strong feelings to share. took longer than expected but got approved in the end.",2025-09-04,1,2,low
ACCT-0002343,2023-05-19,38.0,male,northeast,associate,full_time,standard,mobile,True,True,659,3953.41,47618.23,18397.47,0.3864,55370.53,0.1002,72,1026.25,73890.05,0,1.0,1290,10.0,"process was fine, nothing exceptional either way.",,0,0,high
ACCT-0004367,2022-10-31,41.0,female,west,bachelor,contract,basic,agent,True,True,658,3709.58,44442.37,,0.2786,52833.95,0.1341,24,2522.0,60528.07,1,1.0,1490,8.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0,1,high
ACCT-0005179,2024-10-28,57.0,male,south,associate,self_employed,basic,online,True,False,765,5846.61,70038.9,16953.41,0.2421,26279.33,0.1126,36,848.72,30553.98,0,0.0,869,6.0,"took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",,0,0,low
ACCT-0005491,2022-09-19,37.0,female,northeast,graduate,contract,premium,online,True,False,549,4301.6,51721.86,,0.2194,20508.51,0.1276,84,370.39,31112.93,1,1.0,887,5.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,2,very_high
ACCT-0003967,2022-12-01,48.0,male,midwest,high_school,full_time,standard,online,False,True,669,3413.92,40870.88,16109.24,0.3941,56830.32,0.0994,48,1439.79,69110.11,0,0.0,771,3.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,3,high
ACCT-0000653,2023-10-14,46.0,female,west,associate,self_employed,standard,online,True,False,656,6348.33,75957.86,24168.4,0.3182,81326.58,0.0748,48,1920.47,92182.37,1,0.0,1095,3.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0,0,high
ACCT-0003732,2024-09-18,31.0,male,south,bachelor,self_employed,basic,mobile,True,False,650,5638.67,67688.21,32349.17,0.4779,55611.09,0.0968,12,4849.87,58198.38,4,2.0,142,7.0,"transparent fees, no hidden charges that I noticed.",,0,0,high
ACCT-0000013,2024-05-22,26.0,male,midwest,bachelor,self_employed,standard,branch,True,False,719,6520.02,78613.4,28607.78,0.3639,105015.93,0.1106,84,1735.59,145789.46,0,2.0,697,4.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0,1,medium
ACCT-0000502,2024-12-21,30.0,female,midwest,high_school,full_time,premium,online,True,True,671,5751.72,69557.15,17116.45,0.2461,73759.87,0.093,72,1296.88,93375.43,0,,789,6.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,1,medium
ACCT-0001461,2024-05-21,28.0,male,northeast,associate,full_time,basic,branch,False,False,721,6780.34,81086.38,20027.35,0.247,78633.44,0.0807,72,1335.74,96173.39,0,0.0,629,7.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,2,medium
ACCT-0005734,2023-03-21,57.0,female,south,bachelor,full_time,standard,mobile,True,True,621,4116.91,49930.38,9406.16,0.1884,47686.76,0.0929,60,996.59,59795.11,0,0.0,1213,10.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,1,high
ACCT-0002089,2023-10-23,48.0,female,midwest,bachelor,full_time,basic,branch,True,False,726,6746.38,81093.9,15421.65,0.1902,28183.6,0.1101,72,519.48,37402.77,1,1.0,175,3.0,rates were competitive and the funds came through quickly.,,0,1,medium
ACCT-0002162,2022-04-28,,female,west,bachelor,self_employed,basic,mobile,True,False,648,2963.44,35718.28,18279.54,0.5118,33971.75,0.1061,36,1105.98,39815.46,3,2.0,1392,6.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,3,high
ACCT-0005248,2022-06-22,52.0,male,midwest,bachelor,contract,premium,branch,True,False,540,1575.87,18767.27,12998.9,0.6926,5249.94,0.1259,60,118.36,7101.83,2,,789,10.0,,2023-04-08,1,4,very_high
ACCT-0000595,2024-07-05,23.0,female,west,bachelor,contract,premium,online,True,True,613,4384.04,52307.06,12236.59,0.2339,39067.21,0.114,84,652.53,54812.54,1,1.0,330,6.0,,,0,0,high
ACCT-0003366,2022-07-16,39.0,male,south,associate,full_time,basic,branch,True,True,553,2785.81,33625.84,9649.4,0.287,12707.83,0.0963,12,1115.02,13380.26,0,1.0,625,10.0,"great customer service, will recommend to friends and family.",,0,3,very_high
ACCT-0003565,2022-11-02,37.0,female,west,bachelor,full_time,standard,online,True,True,661,2719.27,32862.0,11337.55,0.345,45181.72,0.0865,48,1116.89,53610.62,0,3.0,68,7.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,2,high
ACCT-0004527,2024-02-22,27.0,female,south,high_school,full_time,basic,online,True,False,686,3423.22,41259.37,12009.84,0.2911,41319.64,0.0953,60,844.45,50666.92,0,2.0,1015,2.0,"easy to track payments through the mobile app. very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,0,medium
ACCT-0000480,2023-02-17,18.0,female,pacific,high_school,contract,basic,online,True,False,448,4640.16,55498.94,17544.59,0.3161,52771.61,0.1317,24,2513.18,60316.33,1,0.0,1353,8.0,"ok experience overall, no strong feelings to share. still evaluating against other offers from competitor banks.",2023-11-10,1,1,very_high
ACCT-0000338,2024-04-18,54.0,female,south,high_school,full_time,standard,mobile,False,True,695,8164.04,98298.09,32977.03,0.3355,27403.38,0.117,36,890.7,32065.21,0,3.0,651,4.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,1,medium
ACCT-0003068,2023-06-05,41.0,male,south,bachelor,contract,standard,mobile,False,False,719,5226.5,62761.59,17174.59,0.2736,23884.96,0.0978,48,603.25,28956.17,1,1.0,204,2.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.",,0,1,medium
ACCT-0005954,2024-05-07,60.0,male,midwest,bachelor,self_employed,basic,mobile,False,True,632,5490.83,65751.68,25720.79,0.3912,51648.12,0.106,84,841.41,70678.45,0,1.0,790,9.0,easy to track payments through the mobile app. very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0,1,high
ACCT-0000603,2024-12-12,29.0,female,west,high_school,full_time,standard,online,False,False,715,3863.29,46601.17,19650.54,0.4217,27728.43,0.1174,48,710.47,34102.58,3,2.0,994,2.0,"still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way.",,0,1,medium
ACCT-0002856,2023-06-01,54.0,female,west,bachelor,contract,basic,online,False,False,720,4757.23,57408.48,18219.79,0.3174,33153.59,0.1262,72,658.87,47438.4,0,2.0,322,7.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,0,medium
ACCT-0000776,2023-05-22,23.0,female,pacific,associate,full_time,standard,online,True,False,700,2742.55,33051.84,13333.53,0.4034,15986.25,0.0566,24,706.09,16946.25,0,0.0,1187,6.0,"easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,1,medium
ACCT-0000588,2022-01-07,31.0,female,midwest,graduate,contract,basic,online,False,False,657,2572.05,31234.72,11343.93,0.3632,26741.43,0.1242,84,478.11,40161.17,0,1.0,1074,4.0,"easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,0,high
ACCT-0005288,2022-09-03,35.0,female,northeast,bachelor,full_time,basic,online,True,True,734,4767.05,57388.35,,0.2529,71126.41,0.0468,48,1627.85,78136.84,0,0.0,508,9.0,very smooth application process and the agent was helpful.,,0,1,medium
ACCT-0004742,2024-09-25,27.0,male,south,high_school,self_employed,basic,online,True,True,667,4160.66,49757.39,,0.4388,51008.54,0.1119,24,2353.45,56482.9,1,1.0,360,7.0,very smooth application process and the agent was helpful.,,0,1,high
ACCT-0005247,2022-02-02,49.0,male,midwest,associate,full_time,standard,agent,True,False,682,7259.38,87000.64,17874.12,0.2054,92792.01,0.1106,60,2020.43,121225.98,1,0.0,316,8.0,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0,0,medium
ACCT-0003375,2024-06-19,46.0,male,south,bachelor,part_time,standard,mobile,True,False,672,4123.19,49635.41,9108.59,0.1835,57875.18,0.1104,60,1225.05,73503.3,2,1.0,522,7.0,documentation requirements were typical for this kind of loan.,,0,0,medium
ACCT-0004744,2024-08-14,28.0,female,midwest,high_school,full_time,standard,online,True,True,659,6341.65,75952.67,18632.16,0.2453,29045.33,0.1468,12,2600.81,31209.69,1,1.0,692,7.0,"great customer service, will recommend to friends and family. transparent fees, no hidden charges that I noticed.",,0,0,high
ACCT-0001526,2023-05-12,41.0,female,northeast,graduate,full_time,premium,branch,True,False,587,3229.32,38785.64,,0.6483,28433.77,0.1274,24,1348.38,32361.04,1,3.0,222,4.0,"took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",,0,1,high
ACCT-0004966,2024-02-20,46.0,female,south,bachelor,part_time,premium,branch,True,False,735,4823.5,57876.16,21417.56,0.3701,51157.23,0.0668,72,835.32,60143.02,0,1.0,910,6.0,"still evaluating against other offers from competitor banks. took longer than expected but got approved in the end. ok experience overall, no strong feelings to share.",,0,2,medium
ACCT-0004090,2022-02-27,36.0,female,northeast,graduate,full_time,standard,online,False,True,596,4496.02,53913.62,22001.06,0.4081,46027.49,0.1113,24,2147.93,51550.2,3,1.0,1058,2.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0,2,high
ACCT-0001913,2023-03-02,31.0,female,northeast,bachelor,self_employed,standard,mobile,False,False,827,4445.6,53280.38,15679.75,0.2943,51345.79,0.0737,12,4451.53,53418.34,1,0.0,702,3.0,very smooth application process and the agent was helpful.,,0,0,low
ACCT-0000528,2022-09-26,30.0,male,pacific,high_school,full_time,basic,branch,False,False,693,4843.96,58115.27,14620.9,0.2516,38263.79,0.0995,84,634.22,53274.65,0,2.0,172,6.0,"documentation requirements were typical for this kind of loan. ok experience overall, no strong feelings to share.",,0,0,medium
ACCT-0004962,2023-06-19,35.0,male,pacific,bachelor,contract,basic,online,False,False,532,6028.46,72406.05,40868.87,0.5644,51707.25,0.1232,36,1725.35,62112.68,3,3.0,788,5.0,"the autopay system charged me twice in the same month. support never returned my calls about the missed payment. fees were not explained clearly upfront, very disappointing.",2024-11-27,1,0,very_high
ACCT-0003433,2022-09-07,40.0,male,midwest,associate,full_time,basic,online,True,True,746,5911.74,71478.79,15215.19,0.2129,97773.74,0.0846,84,1546.5,129905.69,0,1.0,820,8.0,took longer than expected but got approved in the end.,,0,0,low
ACCT-0005522,2022-11-30,43.0,male,midwest,associate,self_employed,standard,online,False,False,822,3187.73,37992.62,13566.17,0.3571,48051.85,0.0842,48,1182.69,56769.25,0,1.0,1333,7.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,0,low
ACCT-0003561,2023-02-15,44.0,male,south,associate,full_time,basic,branch,True,False,624,4719.96,56467.14,11915.7,0.211,63873.89,0.1189,60,1417.21,85032.56,0,1.0,586,2.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,0,high
ACCT-0000733,2023-06-11,41.0,female,south,high_school,full_time,basic,mobile,True,False,499,4618.13,55909.66,9934.61,0.1777,25130.04,0.1118,36,824.89,29696.05,0,0.0,1399,3.0,"easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,2,very_high
